month	day	value
28.0	22.0	47.733333333333334
28.0	23.0	54.958333333333336
28.0	24.0	70.54166666666667
28.0	25.0	90.26086956521739
28.0	26.0	110.33333333333333
28.0	27.0	150.79166666666666
28.0	28.0	74.33333333333333
28.0	29.0	69.375
28.0	30.0	117.125
29.0	0.0	69.52173913043478
29.0	1.0	59.75
29.0	2.0	60.916666666666664
29.0	3.0	95.25
29.0	4.0	108.29166666666667
29.0	5.0	55.291666666666664
29.0	6.0	78.25
29.0	7.0	54.958333333333336
29.0	8.0	89.04166666666667
29.0	9.0	65.41666666666667
29.0	10.0	79.95833333333333
29.0	11.0	71.79166666666667
29.0	12.0	67.75
29.0	13.0	83.66666666666667
29.0	14.0	104.05882352941177
29.0	15.0	115.25
29.0	16.0	134.2173913043478
29.0	17.0	130.125
29.0	18.0	91.45833333333333
29.0	19.0	96.45833333333333
29.0	20.0	101.875
29.0	21.0	58.166666666666664
29.0	22.0	46.458333333333336
29.0	23.0	40.166666666666664
29.0	24.0	63.541666666666664
29.0	25.0	69.04166666666667
29.0	26.0	135.45833333333334
29.0	27.0	138.57142857142858
29.0	28.0	108.82608695652173
29.0	29.0	127.625
0.0	0.0	0.0
30.0	0.0	137.29166666666666
30.0	1.0	157.375
30.0	2.0	88.66666666666667
30.0	3.0	73.58333333333333
30.0	4.0	117.91666666666667
30.0	5.0	101.5909090909091
30.0	6.0	65.54545454545455
30.0	7.0	80.17391304347827
30.0	8.0	125.91666666666667
30.0	9.0	80.54166666666667
30.0	10.0	118.91666666666667
30.0	11.0	136.70833333333334
30.0	12.0	101.70833333333333
30.0	13.0	71.04166666666667
30.0	14.0	71.34782608695652
30.0	15.0	110.22727272727273
30.0	16.0	84.04166666666667
30.0	17.0	87.75
30.0	18.0	101.5
30.0	19.0	127.20833333333333
30.0	20.0	44.916666666666664
30.0	21.0	37.208333333333336
30.0	22.0	60.041666666666664
30.0	23.0	60.875
30.0	24.0	58.5
30.0	25.0	41.125
30.0	26.0	58.208333333333336
30.0	27.0	54.833333333333336
30.0	28.0	63.142857142857146
30.0	29.0	83.17391304347827
30.0	30.0	128.5
31.0	0.0	98.16666666666667
31.0	1.0	51.291666666666664
31.0	2.0	47.0
31.0	3.0	68.79166666666667
31.0	4.0	75.66666666666667
31.0	5.0	53.625
31.0	6.0	50.208333333333336
31.0	7.0	96.375
31.0	8.0	59.833333333333336
31.0	9.0	90.45833333333333
31.0	10.0	123.66666666666667
31.0	11.0	46.916666666666664
31.0	12.0	60.0
31.0	13.0	52.625
31.0	14.0	77.45833333333333
31.0	15.0	89.36363636363636
31.0	16.0	48.45454545454545
31.0	17.0	76.70833333333333
31.0	18.0	64.66666666666667
31.0	19.0	84.41666666666667
31.0	20.0	103.95833333333333
31.0	21.0	104.38095238095238
31.0	22.0	48.72727272727273
31.0	23.0	41.18181818181818
31.0	24.0	38.791666666666664
31.0	25.0	50.833333333333336
31.0	26.0	35.75
31.0	27.0	36.25
31.0	28.0	43.5
31.0	29.0	74.83333333333333
31.0	30.0	106.29166666666667
32.0	0.0	177.54166666666666
32.0	1.0	148.125
32.0	2.0	77.70833333333333
32.0	3.0	117.66666666666667
32.0	4.0	67.54166666666667
32.0	5.0	47.095238095238095
32.0	6.0	85.875
32.0	7.0	139.44444444444446
32.0	8.0	110.125
32.0	9.0	121.95454545454545
32.0	10.0	43.541666666666664
32.0	11.0	50.458333333333336
32.0	12.0	101.83333333333333
32.0	13.0	125.33333333333333
32.0	14.0	83.04166666666667
32.0	15.0	116.625
32.0	16.0	36.291666666666664
32.0	17.0	61.416666666666664
32.0	18.0	47.47826086956522
32.0	19.0	47.833333333333336
32.0	20.0	88.66666666666667
32.0	21.0	69.875
32.0	22.0	117.875
32.0	23.0	100.19047619047619
32.0	24.0	103.125
32.0	25.0	74.0
32.0	26.0	53.416666666666664
32.0	27.0	33.666666666666664
32.0	28.0	74.08333333333333
32.0	29.0	144.25
0.0	0.0	0.0
33.0	0.0	111.29166666666667
33.0	1.0	42.041666666666664
33.0	2.0	34.541666666666664
33.0	3.0	54.208333333333336
33.0	4.0	74.45833333333333
33.0	5.0	91.75
33.0	6.0	146.54166666666666
33.0	7.0	168.0
33.0	8.0	45.041666666666664
33.0	9.0	19.083333333333332
33.0	10.0	22.083333333333332
33.0	11.0	35.30434782608695
33.0	12.0	53.166666666666664
33.0	13.0	34.0
33.0	14.0	64.79166666666667
33.0	15.0	56.833333333333336
33.0	16.0	92.91666666666667
33.0	17.0	90.875
33.0	18.0	74.20833333333333
33.0	19.0	123.75
33.0	20.0	103.04166666666667
33.0	21.0	54.23809523809524
33.0	22.0	49.5
33.0	23.0	90.29166666666667
33.0	24.0	141.5
33.0	25.0	195.45833333333334
33.0	26.0	217.16666666666666
33.0	27.0	78.29166666666667
33.0	28.0	27.875
33.0	29.0	40.208333333333336
33.0	30.0	83.41666666666667
